DealerId	VIN	Stock #	New/Used	Year	Make	Model	Model Number	Body	Transmission	Series	Body Door Ct	Odometer	Engine Cylinder Ct	Engine Displacement	Drivetrain Desc	Colour	Interior Color	Invoice	MSRP	Book Value	Price	Inventory Date	Certified	Description	Features	Photo Url List	City MPG	Highway MPG	Photos Last Modified Date	Status Code	Cost	Series Detail	Inspection Checklist #	Video Url	Video Player Url	R/W
MP6703	1N4AL3AP6EC143569	C46795	N	2014	Nissan	Altima		4D Sedan	CVT Xtronic		4	12	4	2.50	FWD	Super Black					29555	09/25/2013	No	Hand Selected For You By Nissan Of Omaha - Feast your eyes upon the 2014 Altima shown here in Super Black. This 2.5 S model includes a powerful yet efficient 2.5L 4-cylinder which provides 182 horsepower and is mated to Nissan's next generation CVT which yields up to 38mpg. To match the grin-inducing acceleration, the Altima now features a 370Z-inspired multi-link rear suspension to provide instant responses and maximum tire contact to ensure your daily commute is anything but ordinary. You may see the new Altima features styling cues of it's big brother, the Maxima. Spoil yourself with features like the Advanced Drive-Assist Display, zero-gravity cloth front seats, push-button ignition and Bluetooth. You are also rewarded with Nissan Intelligent Key, speed-sensitive windshield wipers and smart auto headlights. One of the greatest features of the Altima is the ability to keep you and your occupants out of harms way with dual front, side-impact and roof-mounted side-impact supplemental airbags as well as Vehicle Dynamic Control and a Tire-Pressure Monitoring System featuring Easy-Fill Tire Alert. You no longer have to choose between great fuel economy, responsive handling or a spacious well-built cabin. You get it all with this Altima. So don't hesitate...Print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership! Ask For Mike Q, I Have The Keys.	CD player,MP3 decoder,Radio data system,Air Conditioning,Rear window defroster,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Four wheel independent suspension,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Brake assist,Electronic Stability Control,Delay-off headlights,Panic alarm,Security system,Bumpers: body-color,Power door mirrors,Driver door bin,Driver vanity mirror,Front reading lights,Outside temperature display,Overhead console,Passenger vanity mirror,Rear reading lights,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Front Bucket Seats,Split folding rear seat,Front Center Armrest w/Storage,Passenger door bin,Speed-Sensitive Wipers,Variably intermittent wipers		27	38								R
MP6703	1N4AL3APXEC143171	C46794	N	2014	Nissan	Altima		4D Sedan	CVT Xtronic		4	12	4	2.50	FWD	Storm Blue Metallic	Beige				25175	09/25/2013	No	Hand Selected For You By Nissan Of Omaha - Feast your eyes upon the 2014 Altima shown here in Storm Blue. This 2.5 S model includes a powerful yet efficient 2.5L 4-cylinder which provides 182 horsepower and is mated to Nissan's next generation CVT which yields up to 38mpg. To match the grin-inducing acceleration, the Altima now features a 370Z-inspired multi-link rear suspension to provide instant responses and maximum tire contact to ensure your daily commute is anything but ordinary. You may see the new Altima features styling cues of it's big brother, the Maxima. Spoil yourself with features like the Advanced Drive-Assist Display, zero-gravity cloth front seats, push-button ignition and Bluetooth. You are also rewarded with Nissan Intelligent Key, speed-sensitive windshield wipers and smart auto headlights. One of the greatest features of the Altima is the ability to keep you and your occupants out of harms way with dual front, side-impact and roof-mounted side-impact supplemental airbags as well as Vehicle Dynamic Control and a Tire-Pressure Monitoring System featuring Easy-Fill Tire Alert. You no longer have to choose between great fuel economy, responsive handling or a spacious well-built cabin. You get it all with this Altima. So don't hesitate...Print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership! Ask For Mike Q, I Have The Keys.	CD player,MP3 decoder,Radio data system,Air Conditioning,Rear window defroster,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Four wheel independent suspension,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Brake assist,Electronic Stability Control,Delay-off headlights,Panic alarm,Security system,Bumpers: body-color,Power door mirrors,Driver door bin,Driver vanity mirror,Front reading lights,Outside temperature display,Overhead console,Passenger vanity mirror,Rear reading lights,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Front Bucket Seats,Split folding rear seat,Front Center Armrest w/Storage,Passenger door bin,Speed-Sensitive Wipers,Variably intermittent wipers	http://vehicleimages.s3.amazonaws.com/e9/8f/42/f0-b736-4cd1-bdec-13f52c0d165d/image-1.jpg,http://vehicleimages.s3.amazonaws.com/e9/8f/42/f0-b736-4cd1-bdec-13f52c0d165d/image-2.jpg,http://vehicleimages.s3.amazonaws.com/e9/8f/42/f0-b736-4cd1-bdec-13f52c0d165d/image-3.jpg,http://vehicleimages.s3.amazonaws.com/e9/8f/42/f0-b736-4cd1-bdec-13f52c0d165d/image-4.jpg,http://vehicleimages.s3.amazonaws.com/e9/8f/42/f0-b736-4cd1-bdec-13f52c0d165d/image-5.jpg,http://vehicleimages.s3.amazonaws.com/e9/8f/42/f0-b736-4cd1-bdec-13f52c0d165d/image-6.jpg,http://vehicleimages.s3.amazonaws.com/e9/8f/42/f0-b736-4cd1-bdec-13f52c0d165d/image-7.jpg,http://vehicleimages.s3.amazonaws.com/e9/8f/42/f0-b736-4cd1-bdec-13f52c0d165d/image-8.jpg,http://vehicleimages.s3.amazonaws.com/e9/8f/42/f0-b736-4cd1-bdec-13f52c0d165d/image-9.jpg,http://vehicleimages.s3.amazonaws.com/e9/8f/42/f0-b736-4cd1-bdec-13f52c0d165d/image-10.jpg	27	38	10/1/2013 8:36:23 PM							R
MP6703	1N4AL3APXEC143994	C46796	N	2014	Nissan	Altima		4D Sedan	CVT Xtronic		4	12	4	2.50	FWD						31040	09/25/2013	No	Hand Selected For You By Nissan Of Omaha - Feast your eyes upon the 2014 Altima shown here in Gun Metallic. This 2.5 SV model includes an efficient 2.5L 4-cylinder which provides 182 horsepower and is mated to Nissan's next generation CVT which yields up to 38mpg. To match the grin-inducing acceleration, the Altima now features a 370Z-inspired multi-link rear suspension to provide instant responses and maximum tire contact to ensure your daily commute is anything but ordinary. You may see the new Altima features some styling cues of it's big brother, the Maxima like sporty 17-inch Aluminum-alloy wheels and dual exhaust outlets w/chrome tip finishers. Inside you will find an upscale and richly appointed cabin. Spoil yourself with features like the Advanced Drive-Assist Display, zero-gravity cloth front seats, push-button ignition and Bluetooth. You are also rewarded with the Nissan Intelligent Key w/Remote Engine Start System and RearView Monitor. One of the greatest features of the Altima is the ability to keep you and your occupants out of harms way with dual front, side-impact and roof-mounted side-impact supplemental airbags as well as Vehicle Dynamic Control and a Tire-Pressure Monitoring System featuring Easy-Fill Tire Alert. You no longer have to choose between great fuel economy, responsive handling or a spacious well-built cabin. You get it all with this Altima. So don't hesitate...Print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership! Ask For Mike Q, I Have The Keys.	CD player,MP3 decoder,Radio data system,Air Conditioning,Rear window defroster,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Four wheel independent suspension,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Brake assist,Electronic Stability Control,Delay-off headlights,Panic alarm,Security system,Bumpers: body-color,Power door mirrors,Driver door bin,Driver vanity mirror,Front reading lights,Outside temperature display,Overhead console,Passenger vanity mirror,Rear reading lights,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Front Bucket Seats,Split folding rear seat,Front Center Armrest w/Storage,Passenger door bin,Speed-Sensitive Wipers,Variably intermittent wipers		27	38								R
MP6703	5N1AR2MM2EC630025	T46792	N	2014	Nissan	Pathfinder	25614	4D Sport Utility	CVT Xtronic	Platinum	4	12	6	3.50	4WD	Super Black					44710	09/25/2013	No	Hand Selected For You By Nissan Of Omaha - I present to you the innovative 2014 Pathfinder. Shown here in Super Black this Platinum 4WD model is everything you could want in a 7-passenger SUV. Powering this machine is the 260-Horsepower 3.5L V6 which is mated to Nissan's Xtronic CVT. Together, they help you to achieve up to 25mpg but also allow up to 5,000 pounds in towing capacity. Outside, the aerodynamic exterior features stylish 20-inch aluminum-alloy wheels, fog lights and tow hitch receiver w/7-pin wiring harness. Check out our pictures, you will see the leather-trimmed cabin is just as stylish as the exterior. Features like Nissan's Intelligent Key w/Remote Engine Start, a hard drive navigation system and the innovative Around View monitor are all included. The Bose AM/FM/CD audio system features auxiliary audio/video input jacks and USB connection port giving you plenty of ways to listen to your favorite tunes. With all three rows occupied, you can still manage to fit up to 16 cubic feet of cargo. Vehicle Dynamic Control, Traction Control System, six airbags and the three-mode 4X4 system are just a couple of the more than 50 standard safety features you will find in the Pathfinder. The time has come to treat yourself to an SUV that doesn't punish you at the gas pump or in the 3rd row seat. Print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership! Ask For Mike Q, I Have The Keys.	Navigation System,13 Speakers,CD player,DVD-Audio,MP3 decoder,Radio data system,Air Conditioning,Automatic temperature control,Front dual zone A/C,Rear air conditioning,Rear window defroster,Memory seat,Power driver seat,Power steering,Power windows,Remote keyless entry,Steering wheel memory,Steering wheel mounted audio controls,Four wheel independent suspension,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Brake assist,Electronic Stability Control,Front fog lights,Fully automatic headlights,Panic alarm,Security system,Speed control,Bodyside moldings,Bumpers: body-color,Heated door mirrors,Power door mirrors,Roof rack: rails only,Spoiler,Auto tilt-away steering wheel,Auto-dimming Rear-View mirror,Driver door bin,Driver vanity mirror,Front reading lights,Garage door transmitter: HomeLink,Heated steering wheel,Illuminated entry,Leather Shift Knob,Leather steering wheel,Outside temperature display,Overhead console,Passenger vanity mirror,Rear reading lights,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Voltmeter,3rd row seats: bench,Front Bucket Seats,Heated & Cooled Climate Controlled Seats,Heated front seats,Heated rear seats,Leather Seating Surfaces,Power passenger seat,Reclining 3rd row seat,Split folding rear seat,Ventilated front seats,Front Center Armrest w/Storage,Passenger door bin,Alloy wheels,Rear window wiper,Speed-Sensitive Wipers,Variably intermittent wipers		19	25								R
MP6703	1N4AL3AP4EC162296	C46913	N	2014	Nissan	Altima		4D Sedan	CVT Xtronic		4	10	4	2.50	FWD						26670	10/22/2013	No	Hand Selected For You By Nissan Of Omaha - Feast your eyes upon the 2014 Altima shown here in Gun Metallic. This 2.5 S model includes a powerful yet efficient 2.5L 4-cylinder which provides 182 horsepower and is mated to Nissan's next generation CVT which yields up to 38mpg. To match the grin-inducing acceleration, the Altima now features a 370Z-inspired multi-link rear suspension to provide instant responses and maximum tire contact to ensure your daily commute is anything but ordinary. You may see the new Altima features styling cues of it's big brother, the Maxima. Spoil yourself with features like the Advanced Drive-Assist Display, zero-gravity cloth front seats, push-button ignition and Bluetooth. You are also rewarded with Nissan Intelligent Key, speed-sensitive windshield wipers and smart auto headlights. One of the greatest features of the Altima is the ability to keep you and your occupants out of harms way with dual front, side-impact and roof-mounted side-impact supplemental airbags as well as Vehicle Dynamic Control and a Tire-Pressure Monitoring System featuring Easy-Fill Tire Alert. You no longer have to choose between great fuel economy, responsive handling or a spacious well-built cabin. You get it all with this Altima. So don't hesitate...Print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership! Ask For Mike Q, I Have The Keys.	CD player,MP3 decoder,Radio data system,Air Conditioning,Rear window defroster,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Four wheel independent suspension,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Brake assist,Electronic Stability Control,Delay-off headlights,Panic alarm,Security system,Bumpers: body-color,Power door mirrors,Driver door bin,Driver vanity mirror,Front reading lights,Outside temperature display,Overhead console,Passenger vanity mirror,Rear reading lights,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Front Bucket Seats,Split folding rear seat,Front Center Armrest w/Storage,Passenger door bin,Speed-Sensitive Wipers,Variably intermittent wipers		27	38								R
MP6703	5N1AR2MM5EC640886	T46910	N	2014	Nissan	Pathfinder	25614	4D Sport Utility	CVT Xtronic	Platinum	4	10	6	3.50	4WD	Super Black					45060	10/22/2013	No	Hand Selected For You By Nissan Of Omaha - I present to you the innovative 2014 Pathfinder. Shown here in Super Black this Platinum 4WD model is everything you could want in a 7-passenger SUV. Powering this machine is the 260-Horsepower 3.5L V6 which is mated to Nissan's Xtronic CVT. Together, they help you to achieve up to 25mpg but also allow up to 5,000 pounds in towing capacity. Outside, the aerodynamic exterior features stylish 20-inch aluminum-alloy wheels, fog lights and tow hitch receiver w/7-pin wiring harness. Check out our pictures, you will see the leather-trimmed cabin is just as stylish as the exterior. Features like Nissan's Intelligent Key w/Remote Engine Start, a hard drive navigation system and the innovative Around View monitor are all included. The Bose AM/FM/CD audio system features auxiliary audio/video input jacks and USB connection port giving you plenty of ways to listen to your favorite tunes. With all three rows occupied, you can still manage to fit up to 16 cubic feet of cargo. Vehicle Dynamic Control, Traction Control System, six airbags and the three-mode 4X4 system are just a couple of the more than 50 standard safety features you will find in the Pathfinder. The time has come to treat yourself to an SUV that doesn't punish you at the gas pump or in the 3rd row seat. Print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership! Ask For Mike Q, I Have The Keys.	Navigation System,13 Speakers,CD player,DVD-Audio,MP3 decoder,Radio data system,Air Conditioning,Automatic temperature control,Front dual zone A/C,Rear air conditioning,Rear window defroster,Memory seat,Power driver seat,Power steering,Power windows,Remote keyless entry,Steering wheel memory,Steering wheel mounted audio controls,Four wheel independent suspension,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Brake assist,Electronic Stability Control,Front fog lights,Fully automatic headlights,Panic alarm,Security system,Speed control,Bodyside moldings,Bumpers: body-color,Heated door mirrors,Power door mirrors,Roof rack: rails only,Spoiler,Auto tilt-away steering wheel,Auto-dimming Rear-View mirror,Driver door bin,Driver vanity mirror,Front reading lights,Garage door transmitter: HomeLink,Heated steering wheel,Illuminated entry,Leather Shift Knob,Leather steering wheel,Outside temperature display,Overhead console,Passenger vanity mirror,Rear reading lights,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,3rd row seats: bench,Front Bucket Seats,Heated & Cooled Climate Controlled Seats,Heated front seats,Heated rear seats,Leather Seating Surfaces,Power passenger seat,Reclining 3rd row seat,Split folding rear seat,Ventilated front seats,Front Center Armrest w/Storage,Passenger door bin,Rear window wiper,Speed-Sensitive Wipers,Variably intermittent wipers		19	25								R
MP6703	1N4AL3AP5EC161867	C46912	N	2014	Nissan	Altima		4D Sedan	CVT Xtronic		4	10	4	2.50	FWD	Cayenne Red Metallic					26670	10/22/2013	No	Hand Selected For You By Nissan Of Omaha - Feast your eyes upon the 2014 Altima shown here in Cayenne Red. This 2.5 S model includes a powerful yet efficient 2.5L 4-cylinder which provides 182 horsepower and is mated to Nissan's next generation CVT which yields up to 38mpg. To match the grin-inducing acceleration, the Altima now features a 370Z-inspired multi-link rear suspension to provide instant responses and maximum tire contact to ensure your daily commute is anything but ordinary. You may see the new Altima features styling cues of it's big brother, the Maxima. Spoil yourself with features like the Advanced Drive-Assist Display, zero-gravity cloth front seats, push-button ignition and Bluetooth. You are also rewarded with Nissan Intelligent Key, speed-sensitive windshield wipers and smart auto headlights. One of the greatest features of the Altima is the ability to keep you and your occupants out of harms way with dual front, side-impact and roof-mounted side-impact supplemental airbags as well as Vehicle Dynamic Control and a Tire-Pressure Monitoring System featuring Easy-Fill Tire Alert. You no longer have to choose between great fuel economy, responsive handling or a spacious well-built cabin. You get it all with this Altima. So don't hesitate...Print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership! Ask For Mike Q, I Have The Keys.	CD player,MP3 decoder,Radio data system,Air Conditioning,Rear window defroster,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Four wheel independent suspension,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Brake assist,Electronic Stability Control,Delay-off headlights,Panic alarm,Security system,Bumpers: body-color,Power door mirrors,Driver door bin,Driver vanity mirror,Front reading lights,Outside temperature display,Overhead console,Passenger vanity mirror,Rear reading lights,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Front Bucket Seats,Split folding rear seat,Front Center Armrest w/Storage,Passenger door bin,Speed-Sensitive Wipers,Variably intermittent wipers		27	38								R
MP6703	3N1AB7AP2DL792019	C36919	N	2013	Nissan	Sentra		4D Sedan			4	10	4	1.80	FWD	Super Black					22600	10/23/2013	No	Hand Selected For You By Nissan Of Omaha - You have your eyes set on the re-imagined and most innovative Sentra ever. Shown here in Super Black , this SV model is powered by a 1.8L 4-cylinder that generates 130 horsepower and is tied to a Nissan's seamless next-generation Xtronic CVT. Together, they not only make your daily commute more exciting but they do so while managing an impressive 39mpg on the open road. To match the spirited performance, the Sentra has a new aerodynamic body that features LED accented headlights as well as LED taillights. While checking out our pictures, you will notice an interior that is well-designed and made of premium materials. You'll find yourself spoiled with features like power windows, power door locks, air conditioning w/in-cabin microfilter and a multi-function trip computer. Stepping up to the SV, you benefit from premium cloth seats and door trim, cruise control and illuminated steering wheel mounted audio controls. The roomy cabin has more rear leg room than many of it's competitors. Six airbags, anti-lock braking system, traction control system, vehicle dynamic control and even a tire pressure monitoring system w/Easy-Fill Tire Alert work together to not only keep you safe in the event of a crash, but also to help you avoid an acciden altogether. Stylish good looks, premium features and great gas mileage mean this Sentra represents an amazing value. Print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership! Ask For Mike Q, I Have The Keys.	CD player,MP3 decoder,Radio data system,Air Conditioning,Rear window defroster,Power steering,Power windows,Remote keyless entry,Speed-sensing steering,Traction control,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Front wheel independent suspension,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Brake assist,Electronic Stability Control,Panic alarm,Bumpers: body-color,Power door mirrors,Driver door bin,Driver vanity mirror,Front reading lights,Illuminated entry,Outside temperature display,Overhead console,Passenger vanity mirror,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Front Bucket Seats,Front Center Armrest,Split folding rear seat,Passenger door bin,Variably intermittent wipers											R
MP6703	3N1AB7AP8DL792011	C36918	N	2013	Nissan	Sentra		4D Sedan	CVT Xtronic		4	10	4	1.80	FWD	Aspen White	Charcoal				20750	10/23/2013	No	Hand Selected For You By Nissan Of Omaha - You have your eyes set on the re-imagined and most innovative Sentra ever. Shown here in Aspen White , this S model is powered by a 1.8L 4-cylinder that generates 130 horsepower and is tied to a Nissan's seamless next-generation Xtronic CVT. Together, they not only make your daily commute more exciting but they do so while managing an impressive 39mpg on the open road. To match the spirited performance, the Sentra has a new aerodynamic body that features LED accented headlights as well as LED taillights. While checking out our pictures, you will notice an interior that is well-designed and made of premium materials not commonly found in this class. You'll find yourself spoiled with features like power windows, power door locks, air conditioning w/in-cabin microfilter and a multi-function trip computer. The roomy cabin has more rear leg room than many of it's competitors and even enough room for an 8-foot ladder so there's plenty of space whether you bring friends or all of your gear. Six airbags, anti-lock braking system, traction control system, vehicle dynamic control and even a tire pressure monitoring system w/Easy-Fill Tire Alert work together to not only keep you safe in the event of a crash, but also to help you avoid an accident altogether. Stylish good looks, premium features and great gas mileage mean this Sentra represents an amazing value. Print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership! Ask For Mike Q, I Have The Keys.	CD player,MP3 decoder,Radio data system,Air Conditioning,Rear window defroster,Power steering,Power windows,Remote keyless entry,Speed-sensing steering,Traction control,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Front wheel independent suspension,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Brake assist,Electronic Stability Control,Panic alarm,Bumpers: body-color,Power door mirrors,Driver door bin,Driver vanity mirror,Front reading lights,Illuminated entry,Outside temperature display,Overhead console,Passenger vanity mirror,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Front Bucket Seats,Front Center Armrest,Split folding rear seat,Passenger door bin,Variably intermittent wipers	http://vehicleimages.s3.amazonaws.com/9e/94/9d/2b-ac2e-4cec-9f95-911a50b27d64/image-1.jpg,http://vehicleimages.s3.amazonaws.com/9e/94/9d/2b-ac2e-4cec-9f95-911a50b27d64/image-2.jpg,http://vehicleimages.s3.amazonaws.com/9e/94/9d/2b-ac2e-4cec-9f95-911a50b27d64/image-3.jpg,http://vehicleimages.s3.amazonaws.com/9e/94/9d/2b-ac2e-4cec-9f95-911a50b27d64/image-4.jpg,http://vehicleimages.s3.amazonaws.com/9e/94/9d/2b-ac2e-4cec-9f95-911a50b27d64/image-5.jpg,http://vehicleimages.s3.amazonaws.com/9e/94/9d/2b-ac2e-4cec-9f95-911a50b27d64/image-6.jpg,http://vehicleimages.s3.amazonaws.com/9e/94/9d/2b-ac2e-4cec-9f95-911a50b27d64/image-7.jpg,http://vehicleimages.s3.amazonaws.com/9e/94/9d/2b-ac2e-4cec-9f95-911a50b27d64/image-8.jpg,http://vehicleimages.s3.amazonaws.com/9e/94/9d/2b-ac2e-4cec-9f95-911a50b27d64/image-9.jpg			10/24/2013 8:25:59 PM							R
MP6703	1N6AD0CW5DN757314	T36923	N	2013	Nissan	Frontier		4D Extended Cab			4	10	6	4	4WD	Cayenne Red	Beige				26720	10/23/2013	No	Hand Selected For You By Nissan Of Omaha - You are viewing a mid-size truck with the heart of a full-size, the 2013 Frontier. Shown here in Cayenne Red, this SV V6 King Cab 4X4 features a 4.0L V6 providing 261 horsepower and mated to a 5-speed automatic for smooth acceleration and up to 21 mpg. The 16" aluminum-alloy wheels, locking tailgate, cargo bed light and chrome rear bumper tell you this truck means business. Check out our pictures and you'll find the interior was designed to last but also made to be comfortable. Rear doors allow for passengers to gain entry easily but also gives you a large opening for loading cargo. Once inside, you'll find two 12-volt DC power outlets, second-row under-seat storage and a fold-flat front passenger seat. Safety is a priority at Nissan, you'll find six airbags 4-wheel anti-lock brakes and vehicle dynamic control all standard. You work hard so now is the time to buy a truck that works even harder for you. Print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership! Ask For Mike Q, I Have The Keys.	AM/FM/CD w/4 Speakers,CD player,MP3 decoder,Radio data system,Air Conditioning,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Anti-whiplash front head restraints,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Front wheel independent suspension,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Electronic Stability Control,Panic alarm,Speed control,Bumpers: body-color,Power door mirrors,Rear step bumper,Driver door bin,Driver vanity mirror,Front reading lights,Illuminated entry,Overhead console,Passenger vanity mirror,Tachometer,Tilt steering wheel,Voltmeter,Front Bucket Seats,Front Center Armrest,Reclining Front Bucket Seats,Split folding rear seat,Passenger door bin,Variably intermittent wipers	http://vehicleimages.s3.amazonaws.com/6b/09/8e/9d-30f8-4283-8089-8b341bf1b552/image-1.jpg,http://vehicleimages.s3.amazonaws.com/6b/09/8e/9d-30f8-4283-8089-8b341bf1b552/image-2.jpg,http://vehicleimages.s3.amazonaws.com/6b/09/8e/9d-30f8-4283-8089-8b341bf1b552/image-3.jpg,http://vehicleimages.s3.amazonaws.com/6b/09/8e/9d-30f8-4283-8089-8b341bf1b552/image-4.jpg,http://vehicleimages.s3.amazonaws.com/6b/09/8e/9d-30f8-4283-8089-8b341bf1b552/image-5.jpg,http://vehicleimages.s3.amazonaws.com/6b/09/8e/9d-30f8-4283-8089-8b341bf1b552/image-6.jpg,http://vehicleimages.s3.amazonaws.com/6b/09/8e/9d-30f8-4283-8089-8b341bf1b552/image-7.jpg,http://vehicleimages.s3.amazonaws.com/6b/09/8e/9d-30f8-4283-8089-8b341bf1b552/image-8.jpg,http://vehicleimages.s3.amazonaws.com/6b/09/8e/9d-30f8-4283-8089-8b341bf1b552/image-9.jpg,http://vehicleimages.s3.amazonaws.com/6b/09/8e/9d-30f8-4283-8089-8b341bf1b552/image-10.jpg		21	10/24/2013 8:25:48 PM							R
MP6703	3N1AB7AP1DL792531	C36920	N	2013	Nissan	Sentra		4D Sedan			4	10	4	1.80	FWD						21400	10/23/2013	No	Hand Selected For You By Nissan Of Omaha - You have your eyes set on the re-imagined and most innovative Sentra ever. Shown here in Brilliant Silver , this S model is powered by a 1.8L 4-cylinder that generates 130 horsepower and is tied to a Nissan's seamless next-generation Xtronic CVT. Together, they not only make your daily commute more exciting but they do so while managing an impressive 39mpg on the open road. To match the spirited performance, the Sentra has a new aerodynamic body that features LED accented headlights as well as LED taillights. While checking out our pictures, you will notice an interior that is well-designed and made of premium materials not commonly found in this class. You'll find yourself spoiled with features like power windows, power door locks, air conditioning w/in-cabin microfilter and a multi-function trip computer. The roomy cabin has more rear leg room than many of it's competitors and even enough room for an 8-foot ladder so there's plenty of space whether you bring friends or all of your gear. Six airbags, anti-lock braking system, traction control system, vehicle dynamic control and even a tire pressure monitoring system w/Easy-Fill Tire Alert work together to not only keep you safe in the event of a crash, but also to help you avoid an accident altogether. Stylish good looks, premium features and great gas mileage mean this Sentra represents an amazing value. Print this page and call us Now... We Know You Will Enjoy Your Test Drive Towards Ownership! Ask For Mike Q, I Have The Keys.	CD player,MP3 decoder,Radio data system,Air Conditioning,Rear window defroster,Power steering,Power windows,Remote keyless entry,Speed-sensing steering,Traction control,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Front wheel independent suspension,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Brake assist,Electronic Stability Control,Panic alarm,Bumpers: body-color,Power door mirrors,Driver door bin,Driver vanity mirror,Front reading lights,Illuminated entry,Outside temperature display,Overhead console,Passenger vanity mirror,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Front Bucket Seats,Front Center Armrest,Split folding rear seat,Passenger door bin,Variably intermittent wipers											R
