DealerId	VIN	Stock #	New/Used	Year	Make	Model	Model Number	Body	Transmission	Series	Body Door Ct	Odometer	Engine Cylinder Ct	Engine Displacement	Drivetrain Desc	Colour	Interior Color	Invoice	MSRP	Book Value	Price	Inventory Date	Certified	Description	Features	Photo Url List	City MPG	Highway MPG	Photos Last Modified Date	Status Code	Cost	Series Detail	Inspection Checklist #	Video Url	Video Player Url	R/W
MP6703	JN8AS5MV9EW202068	T47630	N	2014	Nissan	Rogue Select	29014	4D Sport Utility	CVT Xtronic	S	4	10	4	2.50	AWD	Cayenne Red					22150	03/11/2014	No		5.798 Axle Ratio,16" Wheels w/Full Covers,Cloth Seat Trim,AM/FM/CD Audio System w/4 Speakers,4 Speakers,4-Wheel Disc Brakes,Air Conditioning,Electronic Stability Control,Front Bucket Seats,Front Center Armrest,Tachometer,ABS brakes,AM/FM radio,Anti-whiplash front head restraints,Bodyside moldings,Brake assist,Bumpers: body-color,CD player,Driver door bin,Driver vanity mirror,Dual front impact airbags,Dual front side impact airbags,Four wheel independent suspension,Front anti-roll bar,Front reading lights,Illuminated entry,Low tire pressure warning,MP3 decoder,Occupant sensing airbag,Outside temperature display,Overhead airbag,Overhead console,Panic alarm,Passenger door bin,Passenger vanity mirror,Power door mirrors,Power steering,Power windows,Radio data system,Rear anti-roll bar,Rear window defroster,Rear window wiper,Remote keyless entry,Security system,Speed-sensing steering,Split folding rear seat,Tilt steering wheel,Traction control,Trip computer,Variably intermittent wipers,Variable valve control		22	27								R
MP6703	5N1AT2MV9EC819748	T47835	N	2014	Nissan	Rogue	22214	4D Sport Utility	CVT Xtronic	S	4	10	4	2.50	AWD	Gun Metallic	Black				25295	04/17/2014	No		5.694 Axle Ratio,Wheels: 17" Steel w/Full Covers,Front Bucket Seats,Cloth Seat Trim,Radio: AM/FM/CD/RDS/AUX NissanConnect,4 Speakers,4-Wheel Disc Brakes,Air Conditioning,Electronic Stability Control,Spoiler,Tachometer,ABS brakes,AM/FM radio,Brake assist,Bumpers: body-color,CD player,Driver door bin,Driver vanity mirror,Dual front impact airbags,Dual front side impact airbags,Four wheel independent suspension,Front anti-roll bar,Front reading lights,Illuminated entry,Low tire pressure warning,MP3 decoder,Occupant sensing airbag,Outside temperature display,Overhead airbag,Overhead console,Panic alarm,Passenger door bin,Passenger vanity mirror,Power door mirrors,Power steering,Power windows,Rear anti-roll bar,Rear seat center armrest,Rear window defroster,Rear window wiper,Remote keyless entry,Security system,Speed control,Speed-sensing steering,Split folding rear seat,Steering wheel mounted audio controls,Telescoping steering wheel,Tilt steering wheel,Traction control,Trip computer,Turn signal indicator mirrors,Variably intermittent wipers,Variable valve control,Front Center Armrest w/Storage		25	32								R
MP6703	5N1AT2MV8EC819921	T47836	N	2014	Nissan	Rogue	22414	4D Sport Utility	CVT Xtronic	SV	4	10	4	2.50	AWD	Moonlight White	Black				28500	04/17/2014	No		5.694 Axle Ratio,17" Aluminum Alloy Wheels,Cloth Seat Trim,Radio: AM/FM/CD/RDS/AUX NissanConnect,Bluetooth® Hands-Free Phone System,4-Wheel Disc Brakes,6 Speakers,Air Conditioning,Electronic Stability Control,Front Bucket Seats,Spoiler,Tachometer,ABS brakes,AM/FM radio,Automatic temperature control,Brake assist,Bumpers: body-color,CD player,Delay-off headlights,Driver door bin,Driver vanity mirror,Dual front impact airbags,Dual front side impact airbags,Four wheel independent suspension,Front anti-roll bar,Front dual zone A/C,Front reading lights,Fully automatic headlights,Illuminated entry,Low tire pressure warning,MP3 decoder,Occupant sensing airbag,Outside temperature display,Overhead airbag,Overhead console,Panic alarm,Passenger door bin,Passenger vanity mirror,Power door mirrors,Power driver seat,Power steering,Power windows,Rear anti-roll bar,Rear seat center armrest,Rear window defroster,Rear window wiper,Remote keyless entry,Roof rack: rails only,Security system,Speed control,Speed-sensing steering,Split folding rear seat,Steering wheel mounted audio controls,Telescoping steering wheel,Tilt steering wheel,Traction control,Trip computer,Turn signal indicator mirrors,Variably intermittent wipers,Variable valve control,Front Center Armrest w/Storage		25	32								R
MP6703	1N6AF0LY7EN102410	T47833	N	2014	Nissan	NV Cargo NV2500 HD		Cargo Van	4-Speed Manual		3	10	8	5.60	RWD	Glacier White	Light Grey				34065	04/17/2014	No		3.54 Axle Ratio,17" Steel Wheels,Captain's Chairs,Cloth Seat Trim,Low tire pressure warning,Outside temperature display,Overhead console,Passenger door bin,Power door mirrors,Power steering,Rear anti-roll bar,Speed-sensing steering,Tilt steering wheel,Traction control,Trip computer,Variably intermittent wipers,Front beverage holders,Speed-Sensitive Wipers,Front wheel independent suspension,Front reading lights,Front anti-roll bar,Dual front impact airbags,Driver door bin,CD player,Brake assist,AM/FM radio,ABS brakes,Voltmeter,Tachometer,Front Center Armrest,Front Bucket Seats,Electronic Stability Control,Air Conditioning,4-Wheel Disc Brakes											R
MP6703	1N6AD0EV5EN742334	T47832	N	2014	Nissan	Frontier		4D Crew Cab			4	10	6	4	4WD	Lava Red	Steel				30080	04/17/2014	No		Electronic Stability Control,Front Bucket Seats,Front Center Armrest,Tachometer,Voltmeter,ABS brakes,Anti-whiplash front head restraints,CD player,Driver door bin,Driver vanity mirror,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Front reading lights,Front wheel independent suspension,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Overhead console,Passenger door bin,Passenger vanity mirror,Power steering,Rear step bumper,Rear window defroster,Speed control,Speed-sensing steering,Split folding rear seat,Steering wheel mounted audio controls,Tilt steering wheel,Traction control,Variably intermittent wipers,4-Wheel Disc Brakes,Air Conditioning			21								R
MP6703	1N4AA5AP2EC476644	C47834	N	2014	Nissan	Maxima		4D Sedan	CVT		4	10	6	3.50	FWD	Pearl White	Charcoal				37885	04/17/2014	No		4-Wheel Disc Brakes,Air Conditioning,Electronic Stability Control,Front Bucket Seats,Leather Shift Knob,Tachometer,ABS brakes,Alloy wheels,Anti-whiplash front head restraints,Automatic temperature control,Brake assist,Bumpers: body-color,CD player,Delay-off headlights,Driver door bin,Driver vanity mirror,Dual front impact airbags,Dual front side impact airbags,Four wheel independent suspension,Front anti-roll bar,Front dual zone A/C,Front reading lights,Fully automatic headlights,Illuminated entry,Leather steering wheel,Low tire pressure warning,MP3 decoder,Occupant sensing airbag,Outside temperature display,Overhead airbag,Overhead console,Panic alarm,Passenger door bin,Passenger vanity mirror,Power door mirrors,Power driver seat,Power moonroof,Power passenger seat,Power steering,Power windows,Rear anti-roll bar,Rear reading lights,Rear seat center armrest,Rear window defroster,Remote keyless entry,Security system,Speed control,Speed-sensing steering,Split folding rear seat,Steering wheel mounted audio controls,Telescoping steering wheel,Tilt steering wheel,Traction control,Trip computer,Variably intermittent wipers,Front beverage holders,Auto-dimming Rear-View mirror,8 Speakers,Speed-Sensitive Wipers,Front Center Armrest w/Storage		19	26								R
MP6703	5N1AT2MV8EC817716	T47823	N	2014	Nissan	Rogue	22414	4D Sport Utility	CVT Xtronic	SV	4	10	4	2.50	AWD	Brilliant Silver	Black				28500	04/14/2014	No		5.694 Axle Ratio,17" Aluminum Alloy Wheels,Cloth Seat Trim,Radio: AM/FM/CD/RDS/AUX NissanConnect,Bluetooth® Hands-Free Phone System,4-Wheel Disc Brakes,6 Speakers,Air Conditioning,Electronic Stability Control,Front Bucket Seats,Spoiler,Tachometer,ABS brakes,AM/FM radio,Automatic temperature control,Brake assist,Bumpers: body-color,CD player,Delay-off headlights,Driver door bin,Driver vanity mirror,Dual front impact airbags,Dual front side impact airbags,Four wheel independent suspension,Front anti-roll bar,Front dual zone A/C,Front reading lights,Fully automatic headlights,Illuminated entry,Low tire pressure warning,MP3 decoder,Occupant sensing airbag,Outside temperature display,Overhead airbag,Overhead console,Panic alarm,Passenger door bin,Passenger vanity mirror,Power door mirrors,Power driver seat,Power steering,Power windows,Rear anti-roll bar,Rear seat center armrest,Rear window defroster,Rear window wiper,Remote keyless entry,Roof rack: rails only,Security system,Speed control,Speed-sensing steering,Split folding rear seat,Steering wheel mounted audio controls,Telescoping steering wheel,Tilt steering wheel,Traction control,Trip computer,Turn signal indicator mirrors,Variably intermittent wipers,Variable valve control,Front Center Armrest w/Storage		25	32								R
MP6703	1N4AZ0CP5EC335480	C47826	N	2014	Nissan	Leaf		4D Hatchback	Single Speed Reducer	SV	4	10			FWD	Pearl White	Light Gray				34800	04/14/2014	No		Navigation System,6 Speakers,CD player,MP3 decoder,Air Conditioning,Automatic temperature control,Rear window defroster,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Anti-whiplash front head restraints,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Front wheel independent suspension,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Brake assist,Electronic Stability Control,Automatic On/Off Headlights,LED Headlights,Panic alarm,Security system,Speed control,Bumpers: body-color,Heated door mirrors,Power door mirrors,Splash Guards,Spoiler,Auto-dimming Rear-View mirror,Driver door bin,Driver vanity mirror,Front reading lights,Heated steering wheel,Illuminated entry,Leather steering wheel,Outside temperature display,Overhead console,Passenger vanity mirror,Tilt steering wheel,Trip computer,Front Bucket Seats,Front Center Armrest,Heated Front Bucket Seats,Heated front seats,Heated rear seats,Split folding rear seat,Passenger door bin,Alloy wheels,Rear window wiper,Variably intermittent wipers		106	92								R
MP6703	5N1AT2MV8EC817652	T47825	N	2014	Nissan	Rogue	22414	4D Sport Utility	CVT Xtronic	SV	4	10	4	2.50	AWD	Cayenne Red	Black				28500	04/14/2014	No		5.694 Axle Ratio,17" Aluminum Alloy Wheels,Cloth Seat Trim,Radio: AM/FM/CD/RDS/AUX NissanConnect,Bluetooth® Hands-Free Phone System,4-Wheel Disc Brakes,6 Speakers,Air Conditioning,Electronic Stability Control,Front Bucket Seats,Spoiler,Tachometer,ABS brakes,AM/FM radio,Automatic temperature control,Brake assist,Bumpers: body-color,CD player,Delay-off headlights,Driver door bin,Driver vanity mirror,Dual front impact airbags,Dual front side impact airbags,Four wheel independent suspension,Front anti-roll bar,Front dual zone A/C,Front reading lights,Fully automatic headlights,Illuminated entry,Low tire pressure warning,MP3 decoder,Occupant sensing airbag,Outside temperature display,Overhead airbag,Overhead console,Panic alarm,Passenger door bin,Passenger vanity mirror,Power door mirrors,Power driver seat,Power steering,Power windows,Rear anti-roll bar,Rear seat center armrest,Rear window defroster,Rear window wiper,Remote keyless entry,Roof rack: rails only,Security system,Speed control,Speed-sensing steering,Split folding rear seat,Steering wheel mounted audio controls,Telescoping steering wheel,Tilt steering wheel,Traction control,Trip computer,Turn signal indicator mirrors,Variably intermittent wipers,Variable valve control,Front Center Armrest w/Storage		25	32								R
MP6703	JN8DF5MRXET100302	T47824	N	2014	Nissan	Juke	20964	4D Sport Utility	6-Speed Manual	NISMO RS	4	10	4	1.60	FWD	Graphite Blue	Gray				28595	04/14/2014	No		6 Speakers,AM/FM/CD/MP3 Audio System,CD player,MP3 decoder,Radio data system,Air Conditioning,Automatic temperature control,Rear window defroster,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Anti-whiplash front head restraints,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Front wheel independent suspension,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Brake assist,Electronic Stability Control,Panic alarm,Security system,Speed control,Bumpers: body-color,Power door mirrors,Spoiler,Driver door bin,Driver vanity mirror,Front reading lights,Illuminated entry,Leather Shift Knob,Outside temperature display,Passenger vanity mirror,Premium Cloth Seat Trim,Tachometer,Tilt steering wheel,Trip computer,Front Bucket Seats,Recaro Front Bucket Seats,Split folding rear seat,Passenger door bin,Rear window wiper,Variably intermittent wipers											R
MP6703	1N4AZ0CP3EC337308	C47827	N	2014	Nissan	Leaf		4D Hatchback	Single Speed Reducer	SV	4	10			FWD	Gun Metallic	Black				35850	04/14/2014	No	ABS brakes, Alloy wheels, Around View Monitor, Electronic Stability Control, Heated door mirrors, Heated Front Bucket Seats, Heated front seats, Heated rear seats, Illuminated entry, Low tire pressure warning, Navigation System, Premium Package, Remote keyless entry, and Traction control. Here at Nissan of Omaha, we try to make the purchase process as easy and hassle free as possible. We encourage you to experience this for yourself when you come to look at this fantastic 2014 Nissan Leaf. Have one less thing on your mind with this trouble-free Leaf.	Navigation System,Premium Package,6 Speakers,CD player,MP3 decoder,Air Conditioning,Automatic temperature control,Rear window defroster,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Anti-whiplash front head restraints,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Front wheel independent suspension,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Brake assist,Electronic Stability Control,Automatic On/Off Headlights,LED Headlights,Panic alarm,Security system,Speed control,Bumpers: body-color,Heated door mirrors,Power door mirrors,Splash Guards,Spoiler,Around View Monitor,Auto-dimming Rear-View mirror,Driver door bin,Driver vanity mirror,Front reading lights,Heated steering wheel,Illuminated entry,Leather steering wheel,Outside temperature display,Overhead console,Passenger vanity mirror,Tilt steering wheel,Trip computer,Front Bucket Seats,Front Center Armrest,Heated Front Bucket Seats,Heated front seats,Heated rear seats,Split folding rear seat,Passenger door bin,Alloy wheels,Rear window wiper,Variably intermittent wipers		106	92								R
MP6703	5N1AT2MV7EC809347	T47810	N	2014	Nissan	Rogue	22614	4D Sport Utility	CVT Xtronic	SL	4	10	4	2.50	AWD	Moonlight White					32620	04/09/2014	No		Navigation System,SL Premium Package,9 Speakers,AM/FM radio,CD player,MP3 decoder,Radio data system,Air Conditioning,Automatic temperature control,Front dual zone A/C,Rear window defroster,Power driver seat,Power steering,Power windows,Remote keyless entry,Steering wheel mounted audio controls,Four wheel independent suspension,Speed-sensing steering,Traction control,4-Wheel Disc Brakes,ABS brakes,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Rear anti-roll bar,Brake assist,Electronic Stability Control,Delay-off headlights,Front fog lights,Fully automatic headlights,Panic alarm,Security system,Speed control,Bumpers: body-color,Heated door mirrors,Power door mirrors,Roof rack: rails only,Spoiler,Turn signal indicator mirrors,Driver door bin,Driver vanity mirror,Front reading lights,Illuminated entry,Leather Shift Knob,Outside temperature display,Overhead console,Passenger vanity mirror,Rear reading lights,Rear seat center armrest,Tachometer,Telescoping steering wheel,Tilt steering wheel,Trip computer,Front Bucket Seats,Heated Front Bucket Seats,Heated front seats,Leather-Appointed Seat Trim,Split folding rear seat,Front Center Armrest w/Storage,Passenger door bin,Alloy wheels,Rear window wiper,Variably intermittent wipers		25	32								R
MP6703	5N1AT2MV9EC811875	T47811	N	2014	Nissan	Rogue	22614	4D Sport Utility	CVT Xtronic	SL	4	10	4	2.50	AWD						32930	04/09/2014	No		5.694 Axle Ratio,Heated Front Bucket Seats,Leather-Appointed Seat Trim,Radio: AM/FM/CD/RDS/AUX NissanConnect w/Nav,4-Wheel Disc Brakes,9 Speakers,Air Conditioning,Electronic Stability Control,Front Bucket Seats,Leather Shift Knob,Navigation System,Spoiler,Tachometer,ABS brakes,AM/FM radio,Alloy wheels,Automatic temperature control,Brake assist,Bumpers: body-color,CD player,Delay-off headlights,Driver door bin,Driver vanity mirror,Dual front impact airbags,Dual front side impact airbags,Four wheel independent suspension,Front anti-roll bar,Front dual zone A/C,Front fog lights,Front reading lights,Fully automatic headlights,Heated door mirrors,Heated front seats,Illuminated entry,Low tire pressure warning,MP3 decoder,Occupant sensing airbag,Outside temperature display,Overhead airbag,Overhead console,Panic alarm,Passenger door bin,Passenger vanity mirror,Power door mirrors,Power driver seat,Power steering,Power windows,Radio data system,Rear anti-roll bar,Rear reading lights,Rear seat center armrest,Rear window defroster,Rear window wiper,Remote keyless entry,Roof rack: rails only,Security system,Speed control,Speed-sensing steering,Split folding rear seat,Steering wheel mounted audio controls,Telescoping steering wheel,Tilt steering wheel,Traction control,Trip computer,Turn signal indicator mirrors,Variably intermittent wipers,Door mirrors: body-color,Front Center Armrest w/Storage		25	32								R
MP6703	5N1AT2MV9EC779591	T47813	N	2014	Nissan	Rogue	22414	4D Sport Utility	CVT Xtronic	SV	4	10	4	2.50	AWD	Brilliant Silver					28025	04/09/2014	No		5.694 Axle Ratio,17" Aluminum Alloy Wheels,Cloth Seat Trim,Radio: AM/FM/CD/RDS/AUX NissanConnect,Bluetooth® Hands-Free Phone System,4-Wheel Disc Brakes,6 Speakers,Air Conditioning,Electronic Stability Control,Front Bucket Seats,Spoiler,Tachometer,ABS brakes,AM/FM radio,Automatic temperature control,Brake assist,Bumpers: body-color,CD player,Delay-off headlights,Driver door bin,Driver vanity mirror,Dual front impact airbags,Dual front side impact airbags,Four wheel independent suspension,Front anti-roll bar,Front dual zone A/C,Front reading lights,Fully automatic headlights,Illuminated entry,Low tire pressure warning,MP3 decoder,Occupant sensing airbag,Outside temperature display,Overhead airbag,Overhead console,Panic alarm,Passenger door bin,Passenger vanity mirror,Power door mirrors,Power driver seat,Power steering,Power windows,Rear anti-roll bar,Rear seat center armrest,Rear window defroster,Rear window wiper,Remote keyless entry,Roof rack: rails only,Security system,Speed control,Speed-sensing steering,Split folding rear seat,Steering wheel mounted audio controls,Telescoping steering wheel,Tilt steering wheel,Traction control,Trip computer,Turn signal indicator mirrors,Variably intermittent wipers,Variable valve control,Front Center Armrest w/Storage		25	32								R
MP6703	3N1CE2CP0EL429445	C47809	N	2014	Nissan	Versa Note		4D Hatchback			4	10	4	1.60	FWD	Brilliant Silver Metallic					16385	04/09/2014	No		15" Steel Wheels w/Full Wheel Covers,AM/FM/CD Audio System,CD player,Bumpers: body-color,Dual front impact airbags,Dual front side impact airbags,Brake assist,Front anti-roll bar,Front wheel independent suspension,AM/FM radio,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Passenger door bin,Power door mirrors,Power steering,Radio data system,Rear anti-roll bar,Rear window defroster,Rear window wiper,Speed-sensing steering,Split folding rear seat,Tilt steering wheel,Traction control,Trip computer,Front beverage holders,ABS brakes,Tachometer,Front Bucket Seats,Electronic Stability Control,Air Conditioning,4 Speakers,Driver door bin											R
MP6703	3N1CN7AP8EL857330	C47795	N	2014	Nissan	Versa		4D Sedan			4	10	4	1.60	FWD	Magnetic Gray					14770	04/05/2014	No		Adjustable Front Bucket Seats,Bumpers: body-color,CD player,Driver door bin,Dual front impact airbags,Dual front side impact airbags,Front anti-roll bar,Front wheel independent suspension,Low tire pressure warning,Occupant sensing airbag,Overhead airbag,Passenger door bin,Power steering,Radio data system,Rear anti-roll bar,Rear window defroster,Speed-sensing steering,Tilt steering wheel,Traction control,Trip computer,Front beverage holders,Brake assist,ABS brakes,Tachometer,Front Bucket Seats,Electronic Stability Control,Air Conditioning											R
MP6703	5N1AT2MV6EC810831	T47761	N	2014	Nissan	Rogue	22214	4D Sport Utility	CVT Xtronic	S	4	10	4	2.50	AWD	Super Black					24965	04/01/2014	No		5.694 Axle Ratio,Wheels: 17" Steel w/Full Covers,Front Bucket Seats,Cloth Seat Trim,Radio: AM/FM/CD/RDS/AUX NissanConnect,4 Speakers,4-Wheel Disc Brakes,Air Conditioning,Electronic Stability Control,Spoiler,Tachometer,ABS brakes,AM/FM radio,Brake assist,Bumpers: body-color,CD player,Driver door bin,Driver vanity mirror,Dual front impact airbags,Dual front side impact airbags,Four wheel independent suspension,Front anti-roll bar,Front reading lights,Illuminated entry,Low tire pressure warning,MP3 decoder,Occupant sensing airbag,Outside temperature display,Overhead airbag,Overhead console,Panic alarm,Passenger door bin,Passenger vanity mirror,Power door mirrors,Power steering,Power windows,Rear anti-roll bar,Rear seat center armrest,Rear window defroster,Rear window wiper,Remote keyless entry,Security system,Speed control,Speed-sensing steering,Split folding rear seat,Steering wheel mounted audio controls,Telescoping steering wheel,Tilt steering wheel,Traction control,Trip computer,Turn signal indicator mirrors,Variably intermittent wipers,Variable valve control,Front Center Armrest w/Storage		25	32								R
MP6703	5N1AT2MV6EC811431	T47773	N	2014	Nissan	Rogue	22614	4D Sport Utility	CVT Xtronic	SL	4	10	4	2.50	AWD	Brilliant Silver					32930	04/01/2014	No		5.694 Axle Ratio,Heated Front Bucket Seats,Leather-Appointed Seat Trim,Radio: AM/FM/CD/RDS/AUX NissanConnect w/Nav,4-Wheel Disc Brakes,9 Speakers,Air Conditioning,Electronic Stability Control,Front Bucket Seats,Leather Shift Knob,Navigation System,Spoiler,Tachometer,ABS brakes,AM/FM radio,Alloy wheels,Automatic temperature control,Brake assist,Bumpers: body-color,CD player,Delay-off headlights,Driver door bin,Driver vanity mirror,Dual front impact airbags,Dual front side impact airbags,Four wheel independent suspension,Front anti-roll bar,Front dual zone A/C,Front fog lights,Front reading lights,Fully automatic headlights,Heated door mirrors,Heated front seats,Illuminated entry,Low tire pressure warning,MP3 decoder,Occupant sensing airbag,Outside temperature display,Overhead airbag,Overhead console,Panic alarm,Passenger door bin,Passenger vanity mirror,Power door mirrors,Power driver seat,Power steering,Power windows,Radio data system,Rear anti-roll bar,Rear reading lights,Rear seat center armrest,Rear window defroster,Rear window wiper,Remote keyless entry,Roof rack: rails only,Security system,Speed control,Speed-sensing steering,Split folding rear seat,Steering wheel mounted audio controls,Telescoping steering wheel,Tilt steering wheel,Traction control,Trip computer,Turn signal indicator mirrors,Variably intermittent wipers,Door mirrors: body-color,Front Center Armrest w/Storage		25	32								R
MP6703	5N1AT2MVXEC811223	T47771	N	2014	Nissan	Rogue	22414	4D Sport Utility	CVT Xtronic	SV	4	10	4	2.50	AWD	Graphite Blue					26705	04/01/2014	No		5.694 Axle Ratio,17" Aluminum Alloy Wheels,Cloth Seat Trim,Radio: AM/FM/CD/RDS/AUX NissanConnect,Bluetooth® Hands-Free Phone System,4-Wheel Disc Brakes,6 Speakers,Air Conditioning,Electronic Stability Control,Front Bucket Seats,Spoiler,Tachometer,ABS brakes,AM/FM radio,Automatic temperature control,Brake assist,Bumpers: body-color,CD player,Delay-off headlights,Driver door bin,Driver vanity mirror,Dual front impact airbags,Dual front side impact airbags,Four wheel independent suspension,Front anti-roll bar,Front dual zone A/C,Front reading lights,Fully automatic headlights,Illuminated entry,Low tire pressure warning,MP3 decoder,Occupant sensing airbag,Outside temperature display,Overhead airbag,Overhead console,Panic alarm,Passenger door bin,Passenger vanity mirror,Power door mirrors,Power driver seat,Power steering,Power windows,Rear anti-roll bar,Rear seat center armrest,Rear window defroster,Rear window wiper,Remote keyless entry,Roof rack: rails only,Security system,Speed control,Speed-sensing steering,Split folding rear seat,Steering wheel mounted audio controls,Telescoping steering wheel,Tilt steering wheel,Traction control,Trip computer,Turn signal indicator mirrors,Variably intermittent wipers,Variable valve control,Front Center Armrest w/Storage		25	32								R
MP6703	5N1AT2MK6EC811208	T47769	N	2014	Nissan	Rogue	22414	4D Sport Utility	CVT Xtronic	SV	4	10	4	2.50	AWD	Moonlight White					27645	04/01/2014	No		5.694 Axle Ratio,17" Aluminum Alloy Wheels,Cloth Seat Trim,Radio: AM/FM/CD/RDS/AUX NissanConnect,Bluetooth® Hands-Free Phone System,4-Wheel Disc Brakes,6 Speakers,Air Conditioning,Electronic Stability Control,Front Bucket Seats,Spoiler,Tachometer,ABS brakes,AM/FM radio,Automatic temperature control,Brake assist,Bumpers: body-color,CD player,Delay-off headlights,Driver door bin,Driver vanity mirror,Dual front impact airbags,Dual front side impact airbags,Four wheel independent suspension,Front anti-roll bar,Front dual zone A/C,Front reading lights,Fully automatic headlights,Illuminated entry,Low tire pressure warning,MP3 decoder,Occupant sensing airbag,Outside temperature display,Overhead airbag,Overhead console,Panic alarm,Passenger door bin,Passenger vanity mirror,Power door mirrors,Power driver seat,Power steering,Power windows,Rear anti-roll bar,Rear seat center armrest,Rear window defroster,Rear window wiper,Remote keyless entry,Roof rack: rails only,Security system,Speed control,Speed-sensing steering,Split folding rear seat,Steering wheel mounted audio controls,Telescoping steering wheel,Tilt steering wheel,Traction control,Trip computer,Turn signal indicator mirrors,Variably intermittent wipers,Variable valve control,Front Center Armrest w/Storage		25	32								R
MP6703	5N1AT2MV1EC811000	T47772	N	2014	Nissan	Rogue	22614	4D Sport Utility	CVT Xtronic	SL	4	13	4	2.50	AWD	Super Black					32930	04/01/2014	No		5.694 Axle Ratio,Heated Front Bucket Seats,Leather-Appointed Seat Trim,Radio: AM/FM/CD/RDS/AUX NissanConnect w/Nav,4-Wheel Disc Brakes,9 Speakers,Air Conditioning,Electronic Stability Control,Front Bucket Seats,Leather Shift Knob,Navigation System,Spoiler,Tachometer,ABS brakes,AM/FM radio,Alloy wheels,Automatic temperature control,Brake assist,Bumpers: body-color,CD player,Delay-off headlights,Driver door bin,Driver vanity mirror,Dual front impact airbags,Dual front side impact airbags,Four wheel independent suspension,Front anti-roll bar,Front dual zone A/C,Front fog lights,Front reading lights,Fully automatic headlights,Heated door mirrors,Heated front seats,Illuminated entry,Low tire pressure warning,MP3 decoder,Occupant sensing airbag,Outside temperature display,Overhead airbag,Overhead console,Panic alarm,Passenger door bin,Passenger vanity mirror,Power door mirrors,Power driver seat,Power steering,Power windows,Radio data system,Rear anti-roll bar,Rear reading lights,Rear seat center armrest,Rear window defroster,Rear window wiper,Remote keyless entry,Roof rack: rails only,Security system,Speed control,Speed-sensing steering,Split folding rear seat,Steering wheel mounted audio controls,Telescoping steering wheel,Tilt steering wheel,Traction control,Trip computer,Turn signal indicator mirrors,Variably intermittent wipers,Door mirrors: body-color,Front Center Armrest w/Storage		25	32								R
MP6703	5N1AR2MMXEC687315	T47774	N	2014	Nissan	Pathfinder	25014	4D Sport Utility	CVT Xtronic	S	4	10	6	3.50	4WD	Super Black					31765	04/01/2014	No		5.577 Axle Ratio,Front Bucket Seats,Cloth Seat Trim,Radio: AM/FM/MP3/6-CD Audio System w/6-Speakers,4-Wheel Disc Brakes,6 Speakers,Air Conditioning,Electronic Stability Control,Spoiler,Tachometer,3rd row seats: bench,ABS brakes,AM/FM radio,Alloy wheels,Automatic temperature control,Brake assist,Bumpers: body-color,CD player,Driver door bin,Driver vanity mirror,Dual front impact airbags,Dual front side impact airbags,Four wheel independent suspension,Front anti-roll bar,Front dual zone A/C,Front reading lights,Illuminated entry,Low tire pressure warning,MP3 decoder,Occupant sensing airbag,Outside temperature display,Overhead airbag,Overhead console,Panic alarm,Passenger door bin,Passenger vanity mirror,Power door mirrors,Power steering,Power windows,Rear air conditioning,Rear anti-roll bar,Rear seat center armrest,Rear window defroster,Rear window wiper,Reclining 3rd row seat,Remote keyless entry,Security system,Speed control,Speed-sensing steering,Split folding rear seat,Steering wheel mounted audio controls,Telescoping steering wheel,Tilt steering wheel,Traction control,Trip computer,Variably intermittent wipers,Front beverage holders,Front Center Armrest w/Storage		19	25								R
